Latitude,Longitude,Borough,Ward ID,Borough ID,Ward,Point Order,Sub Polygon Id
51.3516,-0.1984,Sutton,E05000557,E09000029,Belmont,3,1
51.3508,-0.1958,Sutton,E05000557,E09000029,Belmont,4,1
51.3536,-0.1826,Sutton,E05000557,E09000029,Belmont,5,1
51.3521,-0.1823,Sutton,E05000557,E09000029,Belmont,6,1
51.3508,-0.1772,Sutton,E05000557,E09000029,Belmont,7,1
51.345,-0.1802,Sutton,E05000557,E09000029,Belmont,8,1
51.3428,-0.183,Sutton,E05000557,E09000029,Belmont,9,1
51.3407,-0.1802,Sutton,E05000557,E09000029,Belmont,10,1
51.3387,-0.183,Sutton,E05000557,E09000029,Belmont,11,1
51.3416,-0.1897,Sutton,E05000557,E09000029,Belmont,12,1
51.343,-0.1961,Sutton,E05000557,E09000029,Belmont,13,1
51.3396,-0.2005,Sutton,E05000557,E09000029,Belmont,14,1
51.348,-0.2049,Sutton,E05000557,E09000029,Belmont,15,1
51.3545,-0.2097,Sutton,E05000557,E09000029,Belmont,16,1
51.3574,-0.1719,Sutton,E05000558,E09000029,Carshalton Central,1,1
51.3599,-0.1787,Sutton,E05000558,E09000029,Carshalton Central,2,1
51.3598,-0.1863,Sutton,E05000558,E09000029,Carshalton Central,3,1
51.3619,-0.1793,Sutton,E05000558,E09000029,Carshalton Central,4,1
51.3689,-0.1796,Sutton,E05000558,E09000029,Carshalton Central,5,1
51.371,-0.1695,Sutton,E05000558,E09000029,Carshalton Central,6,1
51.3677,-0.1659,Sutton,E05000558,E09000029,Carshalton Central,7,1
51.371,-0.1581,Sutton,E05000558,E09000029,Carshalton Central,8,1
51.369,-0.1588,Sutton,E05000558,E09000029,Carshalton Central,9,1
51.3598,-0.1549,Sutton,E05000558,E09000029,Carshalton Central,10,1
51.3568,-0.1687,Sutton,E05000558,E09000029,Carshalton Central,11,1
51.3574,-0.1719,Sutton,E05000558,E09000029,Carshalton Central,12,1
51.3387,-0.183,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,1,1
51.3407,-0.1802,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,2,1
51.3428,-0.183,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,3,1
51.345,-0.1802,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,4,1
51.3508,-0.1772,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,5,1
51.3574,-0.1719,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,6,1
51.3568,-0.1687,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,7,1
51.3598,-0.1549,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,8,1
51.3586,-0.1548,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,9,1
51.358,-0.1577,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,10,1
51.3479,-0.1572,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,11,1
51.3475,-0.1525,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,12,1
51.3454,-0.152,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,13,1
51.3457,-0.1475,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,14,1
51.3455,-0.1454,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,15,1
51.3397,-0.1427,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,16,1
51.3394,-0.1427,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,17,1
51.3383,-0.146,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,18,1
51.331,-0.1436,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,19,1
51.3282,-0.1477,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,20,1
51.326,-0.1429,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,21,1
51.323,-0.144,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,22,1
51.3216,-0.149,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,23,1
51.3225,-0.1511,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,24,1
51.321,-0.155,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,25,1
51.3255,-0.1626,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,26,1
51.3297,-0.1615,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,27,1
51.3295,-0.1713,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,28,1
51.3327,-0.1726,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,29,1
51.3387,-0.183,Sutton,E05000559,E09000029,Carshalton South and Clockhouse,30,1
51.3396,-0.2005,Sutton,E05000560,E09000029,Cheam,1,1
51.335,-0.2115,Sutton,E05000560,E09000029,Cheam,2,1
51.3328,-0.2103,Sutton,E05000560,E09000029,Cheam,3,1
51.3298,-0.2125,Sutton,E05000560,E09000029,Cheam,4,1
51.3293,-0.2194,Sutton,E05000560,E09000029,Cheam,5,1
51.336,-0.2283,Sutton,E05000560,E09000029,Cheam,6,1
51.3429,-0.2157,Sutton,E05000560,E09000029,Cheam,7,1
51.3587,-0.2225,Sutton,E05000560,E09000029,Cheam,8,1
51.3621,-0.2254,Sutton,E05000560,E09000029,Cheam,9,1
51.3657,-0.2205,Sutton,E05000560,E09000029,Cheam,10,1
51.367,-0.2165,Sutton,E05000560,E09000029,Cheam,11,1
51.3699,-0.2143,Sutton,E05000560,E09000029,Cheam,12,1
51.3705,-0.2075,Sutton,E05000560,E09000029,Cheam,13,1
51.3648,-0.2128,Sutton,E05000560,E09000029,Cheam,14,1
51.3604,-0.2123,Sutton,E05000560,E09000029,Cheam,15,1
51.3545,-0.2097,Sutton,E05000560,E09000029,Cheam,16,1
51.348,-0.2049,Sutton,E05000560,E09000029,Cheam,17,1
51.3396,-0.2005,Sutton,E05000560,E09000029,Cheam,18,1
51.3762,-0.2204,Sutton,E05000561,E09000029,Nonsuch,1,1
51.3723,-0.2176,Sutton,E05000561,E09000029,Nonsuch,2,1
51.3693,-0.2178,Sutton,E05000561,E09000029,Nonsuch,3,1
51.3699,-0.2143,Sutton,E05000561,E09000029,Nonsuch,4,1
51.367,-0.2165,Sutton,E05000561,E09000029,Nonsuch,5,1
51.3657,-0.2205,Sutton,E05000561,E09000029,Nonsuch,6,1
51.3621,-0.2254,Sutton,E05000561,E09000029,Nonsuch,7,1
51.3655,-0.2316,Sutton,E05000561,E09000029,Nonsuch,8,1
51.3663,-0.2438,Sutton,E05000561,E09000029,Nonsuch,9,1
51.3699,-0.243,Sutton,E05000561,E09000029,Nonsuch,10,1
51.3795,-0.2435,Sutton,E05000561,E09000029,Nonsuch,11,1
51.3801,-0.2434,Sutton,E05000561,E09000029,Nonsuch,12,1
51.376,-0.2352,Sutton,E05000561,E09000029,Nonsuch,13,1
51.3731,-0.2315,Sutton,E05000561,E09000029,Nonsuch,14,1
51.3696,-0.2292,Sutton,E05000561,E09000029,Nonsuch,15,1
51.3704,-0.2265,Sutton,E05000561,E09000029,Nonsuch,16,1
51.3762,-0.2204,Sutton,E05000561,E09000029,Nonsuch,17,1
51.3763,-0.181,Sutton,E05000562,E09000029,St. Helier,1,1
51.3814,-0.1858,Sutton,E05000562,E09000029,St. Helier,2,1
51.3822,-0.1916,Sutton,E05000562,E09000029,St. Helier,3,1
51.3802,-0.1955,Sutton,E05000562,E09000029,St. Helier,4,1
51.3844,-0.1987,Sutton,E05000562,E09000029,St. Helier,5,1
51.3873,-0.1924,Sutton,E05000562,E09000029,St. Helier,6,1
51.3855,-0.1881,Sutton,E05000562,E09000029,St. Helier,7,1
51.3849,-0.1868,Sutton,E05000562,E09000029,St. Helier,8,1
51.3878,-0.1806,Sutton,E05000562,E09000029,St. Helier,9,1
51.3843,-0.1763,Sutton,E05000562,E09000029,St. Helier,10,1
51.3829,-0.1709,Sutton,E05000562,E09000029,St. Helier,11,1
51.3791,-0.1689,Sutton,E05000562,E09000029,St. Helier,12,1
51.3775,-0.1683,Sutton,E05000562,E09000029,St. Helier,13,1
51.375,-0.1746,Sutton,E05000562,E09000029,St. Helier,14,1
51.3763,-0.181,Sutton,E05000562,E09000029,St. Helier,15,1
51.3722,-0.2052,Sutton,E05000563,E09000029,Stonecot,1,1
51.3705,-0.2075,Sutton,E05000563,E09000029,Stonecot,2,1
51.3699,-0.2143,Sutton,E05000563,E09000029,Stonecot,3,1
51.3693,-0.2178,Sutton,E05000563,E09000029,Stonecot,4,1
51.3723,-0.2176,Sutton,E05000563,E09000029,Stonecot,5,1
51.3762,-0.2204,Sutton,E05000563,E09000029,Stonecot,6,1
51.3796,-0.2165,Sutton,E05000563,E09000029,Stonecot,7,1
51.3877,-0.2082,Sutton,E05000563,E09000029,Stonecot,8,1
51.3873,-0.2073,Sutton,E05000563,E09000029,Stonecot,9,1
51.3844,-0.1987,Sutton,E05000563,E09000029,Stonecot,10,1
51.3802,-0.1955,Sutton,E05000563,E09000029,Stonecot,11,1
51.3777,-0.2002,Sutton,E05000563,E09000029,Stonecot,12,1
51.3722,-0.2052,Sutton,E05000563,E09000029,Stonecot,13,1
51.3598,-0.1863,Sutton,E05000564,E09000029,Sutton Central,1,1
51.3596,-0.1877,Sutton,E05000564,E09000029,Sutton Central,2,1
51.3587,-0.1923,Sutton,E05000564,E09000029,Sutton Central,3,1
51.3622,-0.1948,Sutton,E05000564,E09000029,Sutton Central,4,1
51.3638,-0.1997,Sutton,E05000564,E09000029,Sutton Central,5,1
51.3664,-0.2017,Sutton,E05000564,E09000029,Sutton Central,6,1
51.368,-0.1991,Sutton,E05000564,E09000029,Sutton Central,7,1
51.3699,-0.1926,Sutton,E05000564,E09000029,Sutton Central,8,1
51.3686,-0.1835,Sutton,E05000564,E09000029,Sutton Central,9,1
51.3692,-0.1809,Sutton,E05000564,E09000029,Sutton Central,10,1
51.3689,-0.1796,Sutton,E05000564,E09000029,Sutton Central,11,1
51.3619,-0.1793,Sutton,E05000564,E09000029,Sutton Central,12,1
51.3598,-0.1863,Sutton,E05000564,E09000029,Sutton Central,13,1
51.368,-0.1991,Sutton,E05000565,E09000029,Sutton North,1,1
51.3722,-0.2052,Sutton,E05000565,E09000029,Sutton North,2,1
51.3777,-0.2002,Sutton,E05000565,E09000029,Sutton North,3,1
51.3802,-0.1955,Sutton,E05000565,E09000029,Sutton North,4,1
51.3822,-0.1916,Sutton,E05000565,E09000029,Sutton North,5,1
51.3814,-0.1858,Sutton,E05000565,E09000029,Sutton North,6,1
51.3763,-0.181,Sutton,E05000565,E09000029,Sutton North,7,1
51.3698,-0.1797,Sutton,E05000565,E09000029,Sutton North,8,1
51.3692,-0.1809,Sutton,E05000565,E09000029,Sutton North,9,1
51.3686,-0.1835,Sutton,E05000565,E09000029,Sutton North,10,1
51.3699,-0.1926,Sutton,E05000565,E09000029,Sutton North,11,1
51.368,-0.1991,Sutton,E05000565,E09000029,Sutton North,12,1
51.3546,-0.1992,Sutton,E05000566,E09000029,Sutton South,1,1
51.3559,-0.1997,Sutton,E05000566,E09000029,Sutton South,2,1
51.3568,-0.1925,Sutton,E05000566,E09000029,Sutton South,3,1
51.3596,-0.1877,Sutton,E05000566,E09000029,Sutton South,4,1
51.3598,-0.1863,Sutton,E05000566,E09000029,Sutton South,5,1
51.3599,-0.1787,Sutton,E05000566,E09000029,Sutton South,6,1
51.3574,-0.1719,Sutton,E05000566,E09000029,Sutton South,7,1
51.3508,-0.1772,Sutton,E05000566,E09000029,Sutton South,8,1
51.3521,-0.1823,Sutton,E05000566,E09000029,Sutton South,9,1
51.3536,-0.1826,Sutton,E05000566,E09000029,Sutton South,10,1
51.3508,-0.1958,Sutton,E05000566,E09000029,Sutton South,11,1
51.3516,-0.1984,Sutton,E05000566,E09000029,Sutton South,12,1
51.3546,-0.1992,Sutton,E05000566,E09000029,Sutton South,13,1
51.3705,-0.2075,Sutton,E05000567,E09000029,Sutton West,1,1
51.3722,-0.2052,Sutton,E05000567,E09000029,Sutton West,2,1
51.368,-0.1991,Sutton,E05000567,E09000029,Sutton West,3,1
51.3664,-0.2017,Sutton,E05000567,E09000029,Sutton West,4,1
51.3638,-0.1997,Sutton,E05000567,E09000029,Sutton West,5,1
51.3622,-0.1948,Sutton,E05000567,E09000029,Sutton West,6,1
51.3587,-0.1923,Sutton,E05000567,E09000029,Sutton West,7,1
51.3596,-0.1877,Sutton,E05000567,E09000029,Sutton West,8,1
51.3568,-0.1925,Sutton,E05000567,E09000029,Sutton West,9,1
51.3559,-0.1997,Sutton,E05000567,E09000029,Sutton West,10,1
51.3546,-0.1992,Sutton,E05000567,E09000029,Sutton West,11,1
51.3545,-0.2097,Sutton,E05000567,E09000029,Sutton West,12,1
51.3604,-0.2123,Sutton,E05000567,E09000029,Sutton West,13,1
51.3648,-0.2128,Sutton,E05000567,E09000029,Sutton West,14,1
51.3705,-0.2075,Sutton,E05000567,E09000029,Sutton West,15,1
51.3689,-0.1796,Sutton,E05000568,E09000029,The Wrythe,1,1
51.3692,-0.1809,Sutton,E05000568,E09000029,The Wrythe,2,1
51.3698,-0.1797,Sutton,E05000568,E09000029,The Wrythe,3,1
51.3763,-0.181,Sutton,E05000568,E09000029,The Wrythe,4,1
51.375,-0.1746,Sutton,E05000568,E09000029,The Wrythe,5,1
51.3775,-0.1683,Sutton,E05000568,E09000029,The Wrythe,6,1
51.3791,-0.1689,Sutton,E05000568,E09000029,The Wrythe,7,1
51.3807,-0.1636,Sutton,E05000568,E09000029,The Wrythe,8,1
51.3801,-0.1602,Sutton,E05000568,E09000029,The Wrythe,9,1
51.3772,-0.1594,Sutton,E05000568,E09000029,The Wrythe,10,1
51.3729,-0.1554,Sutton,E05000568,E09000029,The Wrythe,11,1
51.371,-0.1581,Sutton,E05000568,E09000029,The Wrythe,12,1
51.3677,-0.1659,Sutton,E05000568,E09000029,The Wrythe,13,1
51.371,-0.1695,Sutton,E05000568,E09000029,The Wrythe,14,1
51.3689,-0.1796,Sutton,E05000568,E09000029,The Wrythe,15,1
51.3617,-0.1389,Sutton,E05000569,E09000029,Wallington North,1,1
51.3586,-0.1548,Sutton,E05000569,E09000029,Wallington North,2,1
51.3598,-0.1549,Sutton,E05000569,E09000029,Wallington North,3,1
51.369,-0.1588,Sutton,E05000569,E09000029,Wallington North,4,1
51.371,-0.1581,Sutton,E05000569,E09000029,Wallington North,5,1
51.3729,-0.1554,Sutton,E05000569,E09000029,Wallington North,6,1
51.3768,-0.1524,Sutton,E05000569,E09000029,Wallington North,7,1
51.3732,-0.1489,Sutton,E05000569,E09000029,Wallington North,8,1
51.371,-0.144,Sutton,E05000569,E09000029,Wallington North,9,1
51.3679,-0.1429,Sutton,E05000569,E09000029,Wallington North,10,1
51.3672,-0.1405,Sutton,E05000569,E09000029,Wallington North,11,1
51.3617,-0.1389,Sutton,E05000569,E09000029,Wallington North,12,1
51.3586,-0.1548,Sutton,E05000570,E09000029,Wallington South,1,1
51.3617,-0.1389,Sutton,E05000570,E09000029,Wallington South,2,1
51.3596,-0.1359,Sutton,E05000570,E09000029,Wallington South,3,1
51.3589,-0.1381,Sutton,E05000570,E09000029,Wallington South,4,1
51.3542,-0.1397,Sutton,E05000570,E09000029,Wallington South,5,1
51.3524,-0.1425,Sutton,E05000570,E09000029,Wallington South,6,1
51.3491,-0.1438,Sutton,E05000570,E09000029,Wallington South,7,1
51.3457,-0.1475,Sutton,E05000570,E09000029,Wallington South,8,1
51.3454,-0.152,Sutton,E05000570,E09000029,Wallington South,9,1
51.3475,-0.1525,Sutton,E05000570,E09000029,Wallington South,10,1
51.3479,-0.1572,Sutton,E05000570,E09000029,Wallington South,11,1
51.358,-0.1577,Sutton,E05000570,E09000029,Wallington South,12,1
51.3586,-0.1548,Sutton,E05000570,E09000029,Wallington South,13,1
51.3768,-0.1524,Sutton,E05000571,E09000029,Wandle Valley,1,1
51.3729,-0.1554,Sutton,E05000571,E09000029,Wandle Valley,2,1
51.3772,-0.1594,Sutton,E05000571,E09000029,Wandle Valley,3,1
51.3801,-0.1602,Sutton,E05000571,E09000029,Wandle Valley,4,1
51.3807,-0.1636,Sutton,E05000571,E09000029,Wandle Valley,5,1
51.3791,-0.1689,Sutton,E05000571,E09000029,Wandle Valley,6,1
51.3829,-0.1709,Sutton,E05000571,E09000029,Wandle Valley,7,1
51.3843,-0.1763,Sutton,E05000571,E09000029,Wandle Valley,8,1
51.3878,-0.1806,Sutton,E05000571,E09000029,Wandle Valley,9,1
51.3929,-0.1733,Sutton,E05000571,E09000029,Wandle Valley,10,1
51.3912,-0.1684,Sutton,E05000571,E09000029,Wandle Valley,11,1
51.3875,-0.1637,Sutton,E05000571,E09000029,Wandle Valley,12,1
51.3873,-0.1594,Sutton,E05000571,E09000029,Wandle Valley,13,1
51.3892,-0.1511,Sutton,E05000571,E09000029,Wandle Valley,14,1
51.3768,-0.1524,Sutton,E05000571,E09000029,Wandle Valley,15,1
51.3796,-0.2165,Sutton,E05000572,E09000029,Worcester Park,1,1
51.3762,-0.2204,Sutton,E05000572,E09000029,Worcester Park,2,1
51.3704,-0.2265,Sutton,E05000572,E09000029,Worcester Park,3,1
51.3696,-0.2292,Sutton,E05000572,E09000029,Worcester Park,4,1
51.3731,-0.2315,Sutton,E05000572,E09000029,Worcester Park,5,1
51.376,-0.2352,Sutton,E05000572,E09000029,Worcester Park,6,1
51.3801,-0.2434,Sutton,E05000572,E09000029,Worcester Park,7,1
51.383,-0.2426,Sutton,E05000572,E09000029,Worcester Park,8,1
51.3856,-0.2372,Sutton,E05000572,E09000029,Worcester Park,9,1
51.3888,-0.2381,Sutton,E05000572,E09000029,Worcester Park,10,1
51.39,-0.2331,Sutton,E05000572,E09000029,Worcester Park,11,1
51.3872,-0.2323,Sutton,E05000572,E09000029,Worcester Park,12,1
51.3834,-0.2262,Sutton,E05000572,E09000029,Worcester Park,13,1
51.3796,-0.2165,Sutton,E05000572,E09000029,Worcester Park,14,1
51.527,-0.0539,Tower Hamlets,E05000573,E09000030,Bethnal Green North,1,1
51.526,-0.063,Tower Hamlets,E05000573,E09000030,Bethnal Green North,2,1
51.5307,-0.0647,Tower Hamlets,E05000573,E09000030,Bethnal Green North,3,1
51.5327,-0.0606,Tower Hamlets,E05000573,E09000030,Bethnal Green North,4,1
51.535,-0.0609,Tower Hamlets,E05000573,E09000030,Bethnal Green North,5,1
51.5339,-0.0557,Tower Hamlets,E05000573,E09000030,Bethnal Green North,6,1
51.5344,-0.0512,Tower Hamlets,E05000573,E09000030,Bethnal Green North,7,1
51.5313,-0.0429,Tower Hamlets,E05000573,E09000030,Bethnal Green North,8,1
51.5288,-0.0542,Tower Hamlets,E05000573,E09000030,Bethnal Green North,9,1
51.527,-0.0539,Tower Hamlets,E05000573,E09000030,Bethnal Green North,10,1
51.5199,-0.0514,Tower Hamlets,E05000574,E09000030,Bethnal Green South,1,1
51.5179,-0.0612,Tower Hamlets,E05000574,E09000030,Bethnal Green South,2,1
51.521,-0.0627,Tower Hamlets,E05000574,E09000030,Bethnal Green South,3,1
51.526,-0.063,Tower Hamlets,E05000574,E09000030,Bethnal Green South,4,1
51.527,-0.0539,Tower Hamlets,E05000574,E09000030,Bethnal Green South,5,1
51.5274,-0.0496,Tower Hamlets,E05000574,E09000030,Bethnal Green South,6,1
51.5214,-0.0446,Tower Hamlets,E05000574,E09000030,Bethnal Green South,7,1
51.5199,-0.0514,Tower Hamlets,E05000574,E09000030,Bethnal Green South,8,1
51.5071,-0.0105,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,1,1
51.5107,-0.0116,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,2,1
51.5124,0.0016,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,3,1
51.5141,0.0057,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,4,1
51.5118,0.0095,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,5,1
51.5096,0.0076,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,6,1
51.5077,0.0115,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,7,1
51.505,0.0092,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,8,1
51.5062,0.0058,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,9,1
51.5054,0.0003,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,10,1
51.5004,-0.0036,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,11,1
51.4928,0.0005,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,12,1
51.4875,-0.0001,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,13,1
51.4854,-0.0039,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,14,1
51.484,-0.0112,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,15,1
51.4883,-0.012,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,16,1
51.493,-0.0157,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,17,1
51.4995,-0.0149,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,18,1
51.5071,-0.0105,Tower Hamlets,E05000575,E09000030,Blackwall and Cubitt Town,19,1
51.5274,-0.0194,Tower Hamlets,E05000576,E09000030,Bow East,1,1
51.5299,-0.0212,Tower Hamlets,E05000576,E09000030,Bow East,2,1
51.5289,-0.0283,Tower Hamlets,E05000576,E09000030,Bow East,3,1
51.5361,-0.0333,Tower Hamlets,E05000576,E09000030,Bow East,4,1
51.5376,-0.0391,Tower Hamlets,E05000576,E09000030,Bow East,5,1
51.5408,-0.0359,Tower Hamlets,E05000576,E09000030,Bow East,6,1
51.5441,-0.0313,Tower Hamlets,E05000576,E09000030,Bow East,7,1
51.5418,-0.0274,Tower Hamlets,E05000576,E09000030,Bow East,8,1
51.5427,-0.0237,Tower Hamlets,E05000576,E09000030,Bow East,9,1
51.5429,-0.015,Tower Hamlets,E05000576,E09000030,Bow East,10,1
51.541,-0.0149,Tower Hamlets,E05000576,E09000030,Bow East,11,1
51.5365,-0.0196,Tower Hamlets,E05000576,E09000030,Bow East,12,1
51.5306,-0.0152,Tower Hamlets,E05000576,E09000030,Bow East,13,1
51.5293,-0.012,Tower Hamlets,E05000576,E09000030,Bow East,14,1
51.5274,-0.0194,Tower Hamlets,E05000576,E09000030,Bow East,15,1
51.5376,-0.0391,Tower Hamlets,E05000577,E09000030,Bow West,1,1
51.5361,-0.0333,Tower Hamlets,E05000577,E09000030,Bow West,2,1
51.5289,-0.0283,Tower Hamlets,E05000577,E09000030,Bow West,3,1
51.5299,-0.0212,Tower Hamlets,E05000577,E09000030,Bow West,4,1
51.5274,-0.0194,Tower Hamlets,E05000577,E09000030,Bow West,5,1
51.5237,-0.0354,Tower Hamlets,E05000577,E09000030,Bow West,6,1
51.5302,-0.0409,Tower Hamlets,E05000577,E09000030,Bow West,7,1
51.5313,-0.0429,Tower Hamlets,E05000577,E09000030,Bow West,8,1
51.5344,-0.0512,Tower Hamlets,E05000577,E09000030,Bow West,9,1
51.5359,-0.0498,Tower Hamlets,E05000577,E09000030,Bow West,10,1
51.5353,-0.0433,Tower Hamlets,E05000577,E09000030,Bow West,11,1
51.5376,-0.0391,Tower Hamlets,E05000577,E09000030,Bow West,12,1
51.5293,-0.012,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,1,1
51.5289,-0.0096,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,2,1
51.5249,-0.0062,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,3,1
51.5233,-0.0065,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,4,1
51.5201,-0.0102,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,5,1
51.5161,-0.02,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,6,1
51.5202,-0.0257,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,7,1
51.5238,-0.0203,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,8,1
51.524,-0.0172,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,9,1
51.5274,-0.0194,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,10,1
51.5293,-0.012,Tower Hamlets,E05000578,E09000030,Bromley-by-Bow,11,1
51.5141,0.0057,Tower Hamlets,E05000579,E09000030,East India and Lansbury,1,1
51.5124,0.0016,Tower Hamlets,E05000579,E09000030,East India and Lansbury,2,1
51.5107,-0.0116,Tower Hamlets,E05000579,E09000030,East India and Lansbury,3,1
51.5103,-0.0194,Tower Hamlets,E05000579,E09000030,East India and Lansbury,4,1
51.5147,-0.0182,Tower Hamlets,E05000579,E09000030,East India and Lansbury,5,1
51.5161,-0.02,Tower Hamlets,E05000579,E09000030,East India and Lansbury,6,1
51.5201,-0.0102,Tower Hamlets,E05000579,E09000030,East India and Lansbury,7,1
51.5233,-0.0065,Tower Hamlets,E05000579,E09000030,East India and Lansbury,8,1
51.5194,-0.0073,Tower Hamlets,E05000579,E09000030,East India and Lansbury,9,1
51.5163,-0.0041,Tower Hamlets,E05000579,E09000030,East India and Lansbury,10,1
51.5174,-0.0005,Tower Hamlets,E05000579,E09000030,East India and Lansbury,11,1
51.5141,0.0057,Tower Hamlets,E05000579,E09000030,East India and Lansbury,12,1
51.5107,-0.0116,Tower Hamlets,E05000580,E09000030,Limehouse,1,1
51.5071,-0.0105,Tower Hamlets,E05000580,E09000030,Limehouse,2,1
51.5072,-0.0169,Tower Hamlets,E05000580,E09000030,Limehouse,3,1
51.5093,-0.0239,Tower Hamlets,E05000580,E09000030,Limehouse,4,1
51.506,-0.03,Tower Hamlets,E05000580,E09000030,Limehouse,5,1
51.5081,-0.0372,Tower Hamlets,E05000580,E09000030,Limehouse,6,1
51.5108,-0.0333,Tower Hamlets,E05000580,E09000030,Limehouse,7,1
51.5121,-0.0348,Tower Hamlets,E05000580,E09000030,Limehouse,8,1
51.5158,-0.0322,Tower Hamlets,E05000580,E09000030,Limehouse,9,1
51.5158,-0.0277,Tower Hamlets,E05000580,E09000030,Limehouse,10,1
51.5135,-0.0264,Tower Hamlets,E05000580,E09000030,Limehouse,11,1
51.5161,-0.02,Tower Hamlets,E05000580,E09000030,Limehouse,12,1
51.5147,-0.0182,Tower Hamlets,E05000580,E09000030,Limehouse,13,1
51.5103,-0.0194,Tower Hamlets,E05000580,E09000030,Limehouse,14,1
51.5107,-0.0116,Tower Hamlets,E05000580,E09000030,Limehouse,15,1
51.521,-0.0348,Tower Hamlets,E05000582,E09000030,Mile End East,1,1
51.5237,-0.0354,Tower Hamlets,E05000582,E09000030,Mile End East,2,1
51.5274,-0.0194,Tower Hamlets,E05000582,E09000030,Mile End East,3,1
51.524,-0.0172,Tower Hamlets,E05000582,E09000030,Mile End East,4,1
51.5238,-0.0203,Tower Hamlets,E05000582,E09000030,Mile End East,5,1
51.5202,-0.0257,Tower Hamlets,E05000582,E09000030,Mile End East,6,1
51.5161,-0.02,Tower Hamlets,E05000582,E09000030,Mile End East,7,1
51.5135,-0.0264,Tower Hamlets,E05000582,E09000030,Mile End East,8,1
51.5158,-0.0277,Tower Hamlets,E05000582,E09000030,Mile End East,9,1
51.5158,-0.0322,Tower Hamlets,E05000582,E09000030,Mile End East,10,1
51.521,-0.0348,Tower Hamlets,E05000582,E09000030,Mile End East,11,1
51.5237,-0.0354,Tower Hamlets,E05000581,E09000030,Mile End and Globe Town,1,1
51.521,-0.0348,Tower Hamlets,E05000581,E09000030,Mile End and Globe Town,2,1
51.5196,-0.0424,Tower Hamlets,E05000581,E09000030,Mile End and Globe Town,3,1
51.5214,-0.0446,Tower Hamlets,E05000581,E09000030,Mile End and Globe Town,4,1
51.5274,-0.0496,Tower Hamlets,E05000581,E09000030,Mile End and Globe Town,5,1
